AgentId,MetricDate,Total sessions,Number of resolved sessions,Number of escalated sessions,Number of abandoned sessions,Number of engaged sessions,Number of unengaged sessions,Number of CSAT responses,Number of responses with CSAT rating of 1,Number of responses with CSAT rating of 2,Number of responses with CSAT rating of 3,Number of responses with CSAT rating of 4,Number of responses with CSAT rating of 5,Average duration of all sessions,Average duration of unengaged sessions,Average duration of engaged sessions,Average duration of resolved sessions,Average duration of escalated sessions,Average duration of abandoned sessions,Number of engaged sessions with knowledge sources used,Number of unengaged sessions with knowledge sources used,Number of resolved sessions with knowledge sources used,Number of escalated sessions with knowledge sources used,Number of abandoned sessions with knowledge sources used
22c60af1-7353-6a92-4e50-18d2e056c738,2026-05-10,3,3,0,0,3,0,0,0,0,0,0,0,26.0,,26.0,26.0,,,1,0,1,0,0
a79d5329-ae81-28ae-d6c6-8973bc0ac3bb,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
c0e7df5b-2f09-6209-e578-cad4124ccaa9,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
07af3cb3-3395-6f96-006c-0b70df2ddc0c,2026-05-10,95,3,0,1,4,91,0,0,0,0,0,0,5.62105263158,0.07692307692,163.5,176.33333333333,,126.0,4,2,3,0,1
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-05-10,5,3,2,0,5,0,1,0,0,0,0,1,102.2,,102.2,100.0,105.0,,1,0,1,0,0
86b38839-1509-0ea8-5c97-e4e69f1d98cd,2026-05-10,2,0,0,0,0,2,0,0,0,0,0,0,33.0,33.0,,,,,0,0,0,0,0
d188015f-7a62-4b41-8595-8708416a1a9d,2026-05-10,7,0,0,6,6,1,0,0,0,0,0,0,174.0,1.0,202.83333333333,,,202.83333333333,6,0,0,0,6
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-05-10,8,6,0,0,6,2,0,0,0,0,0,0,38.5,1.0,51.5,51.5,,,5,0,5,0,0
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-05-10,1,1,0,0,1,0,0,0,0,0,0,0,1439.0,,1439.0,1439.0,,,0,0,0,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-05-10,2,2,0,0,2,0,0,0,0,0,0,0,255.5,,255.5,255.5,,,2,0,2,0,0
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
3700af0b-5279-d5ef-2aca-92c5c507e85c,2026-05-10,3,0,0,2,2,1,0,0,0,0,0,0,10.0,17.0,6.5,,,6.5,0,0,0,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-05-10,29,13,9,4,26,3,0,0,0,0,0,0,444.31034482759,16.0,493.73076923077,598.61538461539,540.44444444444,51.75,14,0,9,3,2
0c365306-a082-7a05-e57c-e197d23fca15,2026-05-10,1,1,0,0,1,0,0,0,0,0,0,0,16.0,,16.0,16.0,,,1,0,1,0,0
a583e4b5-b529-7c95-5af3-12c551d8f5ae,2026-05-10,5,0,0,0,0,5,0,0,0,0,0,0,91.2,91.2,,,,,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-05-10,118,2,0,0,2,116,0,0,0,0,0,0,0.02542372881,0.02586206897,30.0,30.0,,,0,0,0,0,0
ceede420-8909-11dc-8679-f8de582f2516,2026-05-10,6,4,0,2,6,0,0,0,0,0,0,0,255.0,,255.0,192.75,,380.0,5,0,4,0,1
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-05-10,2,1,0,0,1,1,0,0,0,0,0,0,369.5,12.0,727.0,727.0,,,1,0,1,0,0
28d0f530-f8e8-e3d5-fe3e-a8e5d7471cf4,2026-05-10,1,0,0,1,1,0,0,0,0,0,0,0,15.0,,15.0,,,15.0,0,0,0,0,0
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-05-10,3,2,0,1,3,0,0,0,0,0,0,0,229.0,,229.0,206.0,,276.0,3,0,2,0,1
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-05-10,4,0,0,4,4,0,0,0,0,0,0,0,167.25,,167.25,,,167.25,4,0,0,0,4
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-05-10,36,14,3,7,24,12,3,0,1,0,0,2,528.97222222222,185.58333333333,701.16666666667,475.57142857143,492.33333333333,1242.85714285714,0,0,0,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-05-10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
aafe92e4-b32d-77f4-09ef-1d131aa5787e,2026-05-10,1,0,0,0,0,1,0,0,0,0,0,0,176.0,176.0,,,,,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-05-10,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
14db9372-9d09-672a-85de-0d41d014d971,2026-05-10,1,0,0,0,0,1,0,0,0,0,0,0,61.0,61.0,,,,,0,0,0,0,0
a0d9cb37-7dc6-0aa6-6daa-8b4bdd15798e,2026-05-17,7,0,0,0,0,7,0,0,0,0,0,0,475.71428571429,475.71428571429,,,,,0,0,0,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-05-17,12,0,0,0,0,12,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-05-17,10,7,0,2,9,1,0,0,0,0,0,0,550.5,164.0,593.44444444444,401.0,,1268.0,6,0,5,0,1
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-05-17,5,2,0,0,2,3,0,0,0,0,0,0,8.4,0.0,21.0,21.0,,,0,0,0,0,0
86b38839-1509-0ea8-5c97-e4e69f1d98cd,2026-05-17,2,2,0,0,2,0,0,0,0,0,0,0,162.0,,162.0,162.0,,,0,0,0,0,0
d188015f-7a62-4b41-8595-8708416a1a9d,2026-05-17,10,1,0,5,6,4,0,0,0,0,0,0,314.6,33.5,501.83333333333,505.0,,501.2,5,0,0,0,5
84fd6b25-b55c-ae4d-4098-b607983fdcc8,2026-05-17,8,1,0,0,1,7,0,0,0,0,0,0,728.25,821.0,79.0,79.0,,,1,0,1,0,0
ee09da14-3ee6-0467-4605-21b8b4001d3b,2026-05-17,1,1,0,0,1,0,0,0,0,0,0,0,99.0,,99.0,99.0,,,0,0,0,0,0
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-05-17,8,3,3,2,8,0,0,0,0,0,0,0,519.0,,519.0,338.0,319.0,1093.0,2,0,0,0,2
07af3cb3-3395-6f96-006c-0b70df2ddc0c,2026-05-17,497,1,0,22,23,474,0,0,0,0,0,0,14.34004024145,1.44514767932,302.65217391304,3406.0,,161.63636363636,15,6,1,0,14
c0e7df5b-2f09-6209-e578-cad4124ccaa9,2026-05-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
a79d5329-ae81-28ae-d6c6-8973bc0ac3bb,2026-05-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
22c60af1-7353-6a92-4e50-18d2e056c738,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
43323443-ae06-e4af-9452-d10113768b8c,2026-05-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
2aab30a8-56b8-f8d8-70c3-e833d143bc37,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,2.0,2.0,,,,,0,0,0,0,0
d02b8615-c9b2-83e9-6872-5b8a58a38c4c,2026-05-17,11,0,0,0,0,11,0,0,0,0,0,0,431.63636363636,431.63636363636,,,,,0,0,0,0,0
c85d177c-5bec-d970-6162-875a6fdd1cae,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
cf990179-095f-576b-1d8d-e7811941904c,2026-05-17,6,0,0,0,0,6,0,0,0,0,0,0,150.16666666667,150.16666666667,,,,,0,0,0,0,0
779187a7-f95a-462b-88e2-3c2affe30386,2026-05-17,3,0,0,0,0,3,0,0,0,0,0,0,1515.0,1515.0,,,,,0,0,0,0,0
69908474-6ea0-cc64-1b35-c678b222244c,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,924.0,924.0,,,,,0,0,0,0,0
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-05-17,1,1,0,0,1,0,0,0,0,0,0,0,19.0,,19.0,19.0,,,1,0,1,0,0
db873d50-955b-d127-c12c-5e7d2c2743ff,2026-05-17,4,0,0,2,2,2,0,0,0,0,0,0,188.25,14.5,362.0,,,362.0,0,0,0,0,0
1f5f3fb5-079a-62d2-43eb-45ebe2c2ddca,2026-05-17,4,0,0,0,0,4,0,0,0,0,0,0,1124.0,1124.0,,,,,0,0,0,0,0
11c98121-b090-86f2-e35e-095856ee3c17,2026-05-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-05-17,45,0,0,3,3,42,0,0,0,0,0,0,404.8,432.2380952381,21.0,,,21.0,2,0,0,0,2
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-05-17,7,0,0,0,0,7,0,0,0,0,0,0,146.71428571429,146.71428571429,,,,,0,0,0,0,0
886be1cd-d374-b473-eb5e-5e44351e0f6c,2026-05-17,1,1,0,0,1,0,0,0,0,0,0,0,41.0,,41.0,41.0,,,0,0,0,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-05-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-05-17,27,4,0,7,11,16,0,0,0,0,0,0,459.92592592593,316.9375,669.18181818182,531.5,,748.14285714286,0,0,0,0,0
23fd8312-38e1-d7b8-50c7-0237873eb3c5,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,929.0,929.0,,,,,0,0,0,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-05-17,23,0,0,13,13,10,0,0,0,0,0,0,196.17391304348,0.0,347.30769230769,,,347.30769230769,12,0,0,0,12
7ae41312-0222-e237-b333-d58b2fa829fb,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,111.0,111.0,,,,,0,0,0,0,0
28d0f530-f8e8-e3d5-fe3e-a8e5d7471cf4,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,1518.0,1518.0,,,,,0,0,0,0,0
b72c5728-7ef2-aef8-3572-671f5592966d,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-05-17,6,0,0,0,0,6,0,0,0,0,0,0,464.0,464.0,,,,,0,0,0,0,0
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-05-17,4,0,0,0,0,4,0,0,0,0,0,0,396.5,396.5,,,,,0,0,0,0,0
b4489e50-c2c0-afe9-c2c4-91f48db290c6,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,900.0,900.0,,,,,0,0,0,0,0
22ddf3cc-afc7-995c-35fb-f507fab00be0,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,899.5,899.5,,,,,0,0,0,0,0
eab7fde5-92c9-7ca3-00d8-38484a076bb4,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,936.0,936.0,,,,,0,0,0,0,0
563e63dc-d682-d680-9bf9-49aca314274b,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,446.0,446.0,,,,,0,0,0,0,0
4c2b043e-16ab-cca4-9170-4ea3b43d41c4,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
33478e12-67f9-9c2c-7465-d156f591c137,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
b33615f9-2a98-ad59-6cc9-15cf8b6f0658,2026-05-17,2,1,0,0,1,1,0,0,0,0,0,0,490.0,892.0,89.0,89.0,,,0,0,0,0,0
ceede420-8909-11dc-8679-f8de582f2516,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
75f344a4-4611-b3b6-5c80-ab30daa9eaa7,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,448.0,448.0,,,,,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,468.0,468.0,,,,,0,0,0,0,0
eb04d75f-8a60-4dd7-1421-d399f2634864,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
3bfaf06f-d2a8-91a6-cf67-5e6a7e82b277,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,450.0,450.0,,,,,0,0,0,0,0
a583e4b5-b529-7c95-5af3-12c551d8f5ae,2026-05-17,4,0,0,0,0,4,0,0,0,0,0,0,257.5,257.5,,,,,0,0,0,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-05-17,22,7,7,7,21,1,1,0,0,0,1,0,1171.63636363636,0.0,1227.47619047619,1294.14285714286,781.0,1607.28571428571,9,0,2,4,3
9344ef2c-794f-9d19-fbdb-006868a10afc,2026-05-17,3,2,0,0,2,1,0,0,0,0,0,0,406.0,0.0,609.0,609.0,,,1,0,1,0,0
3700af0b-5279-d5ef-2aca-92c5c507e85c,2026-05-17,3,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-05-17,12,0,0,0,0,12,0,0,0,0,0,0,162.75,162.75,,,,,0,0,0,0,0
55bcfaf7-381a-ce6c-8b3b-20159ec4d94c,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,900.0,900.0,,,,,0,0,0,0,0
7575e67d-37b7-3365-a733-5e041f4480ff,2026-05-17,6,0,0,0,0,6,0,0,0,0,0,0,574.33333333333,574.33333333333,,,,,0,0,0,0,0
5e6e2926-6798-bb2d-e2af-43a71af2b580,2026-05-17,5,0,0,0,0,5,0,0,0,0,0,0,565.6,565.6,,,,,0,0,0,0,0
1b4583bb-fc76-a13e-39bc-9566a7c4280b,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
65f50475-4310-c061-588a-0013c4281df5,2026-05-17,334,0,0,12,12,322,0,0,0,0,0,0,307.73652694611,311.92546583851,206.08333333333,,,206.08333333333,10,0,0,0,10
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-05-17,12,0,1,0,1,11,0,0,0,0,0,0,76.08333333333,76.54545454545,73.0,,73.0,,1,0,0,1,0
5258db13-d15e-2df2-212d-24193af3e914,2026-05-17,5,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
991b585c-00b5-ae02-6201-6cb0859a1bee,2026-05-17,45,0,0,0,0,45,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
91972360-80b0-4958-49b7-ae11f6b737ca,2026-05-17,32,17,0,0,17,15,0,0,0,0,0,0,751.53125,604.86666666667,881.64705882353,881.64705882353,,,0,0,0,0,0
24ae3621-8f12-e489-73f5-db224d1242d3,2026-05-17,20,10,0,6,16,4,7,0,0,0,0,7,344.2,100.25,405.375,326.9,,537.0,0,0,0,0,0
bfa48893-7a21-0fa4-e2be-97a9cbbb47ca,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
e3b3040b-61d1-528d-1f62-be2d0226553b,2026-05-17,2,2,0,0,2,0,0,0,0,0,0,0,276.0,,276.0,276.0,,,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-05-17,125,2,0,2,4,121,0,0,0,0,0,0,545.024,554.71074380165,261.75,518.5,,5.0,0,0,0,0,0
8c50c8df-ee9c-c2c5-dcf5-44284d7cdef7,2026-05-17,3,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
c1d785ec-e2bb-dc03-9846-c37f96ab665f,2026-05-17,3,1,0,0,1,2,0,0,0,0,0,0,573.66666666667,853.0,15.0,15.0,,,0,0,0,0,0
78ced8cc-bafa-8ffb-66f7-d4e32a37ad11,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
b807ae80-0f35-cbe4-ff72-3379c80c3a90,2026-05-17,5,1,0,0,1,4,0,0,0,0,0,0,576.8,703.75,69.0,69.0,,,0,0,0,0,0
76d780bd-840a-d20b-98e0-d710b1e73125,2026-05-17,15,0,0,0,0,15,0,0,0,0,0,0,563.46666666667,563.46666666667,,,,,0,0,0,0,0
034a44d2-7805-0e84-b7d4-4dcb7f0f244d,2026-05-17,4,0,0,0,0,4,0,0,0,0,0,0,238.5,238.5,,,,,0,0,0,0,0
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-05-17,19,3,0,0,3,16,0,0,0,0,0,0,667.63157894737,782.3125,57.66666666667,57.66666666667,,,0,0,0,0,0
343157b6-56bb-b51b-9809-7dfc3ec5bef1,2026-05-17,11,1,0,3,4,7,0,0,0,0,0,0,225.45454545455,143.71428571429,368.5,72.0,,467.66666666667,0,0,0,0,0
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-05-17,177,6,0,30,36,141,0,0,0,0,0,0,165.50847457627,54.62411347518,610.30555555556,565.66666666667,,620.03333333333,25,3,5,0,20
1b9df7bf-87a9-3017-5d98-6e6b9125eec8,2026-05-17,2,0,0,0,0,2,0,0,0,0,0,0,449.5,449.5,,,,,0,0,0,0,0
9e9e4da0-f522-d20e-3069-c2d7d566190a,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,898.0,898.0,,,,,0,0,0,0,0
e2e9b9bf-687b-f74c-7d45-25f37498f19b,2026-05-17,20,0,0,0,0,20,0,0,0,0,0,0,416.3,416.3,,,,,0,0,0,0,0
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-05-17,5,1,1,0,2,3,0,0,0,0,0,0,809.0,929.0,629.0,1.0,1257.0,,0,0,0,0,0
563f71c5-1148-b938-3c8e-ce179379137d,2026-05-17,3,2,0,0,2,1,0,0,0,0,0,0,403.66666666667,902.0,154.5,154.5,,,2,0,2,0,0
ab0e793c-922c-a546-1e96-a7e20fbfa785,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,949.0,949.0,,,,,0,0,0,0,0
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-05-17,14,8,0,0,8,6,0,0,0,0,0,0,299.57142857143,461.5,178.625,178.625,,,3,0,3,0,0
defb5cbe-823d-63d1-3cfd-be08db1961c8,2026-05-17,1,0,0,0,0,1,0,0,0,0,0,0,900.0,900.0,,,,,0,0,0,0,0
88df5d78-2875-0e48-4f24-7e5887fa7ccb,2026-05-17,1,1,0,0,1,0,0,0,0,0,0,0,606.0,,606.0,606.0,,,1,0,1,0,0
f1f1cf16-d325-a148-a234-5d56c18758ae,2026-05-17,2,0,0,2,2,0,0,0,0,0,0,0,5.0,,5.0,,,5.0,0,0,0,0,0
dd4f770c-d6ba-d4eb-0822-e7c6df575129,2026-05-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
9a44c704-094a-3cce-18d2-f096a8c876f0,2026-05-17,1,0,0,1,1,0,0,0,0,0,0,0,183.0,,183.0,,,183.0,0,0,0,0,0
ce7b2a64-37d2-37cf-e700-922bdba9ef03,2026-05-17,4,0,0,0,0,4,0,0,0,0,0,0,225.25,225.25,,,,,0,0,0,0,0
4b72fa70-506f-feb1-ddd6-fbbe3f261865,2026-05-17,4,0,0,0,0,4,0,0,0,0,0,0,450.0,450.0,,,,,0,0,0,0,0
74ea7f1c-90a4-6c8f-b363-e531912d7422,2026-05-17,3,0,0,0,0,3,0,0,0,0,0,0,783.0,783.0,,,,,0,0,0,0,0
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-05-17,13,4,0,1,5,8,0,0,0,0,0,0,371.46153846154,429.0,279.8,302.0,,194.0,0,0,0,0,0
5cd1588b-b6ac-c38f-cc0b-b963910d377b,2026-05-17,3,0,0,0,0,3,0,0,0,0,0,0,616.0,616.0,,,,,0,0,0,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-05-17,9,0,0,0,0,9,0,0,0,0,0,0,594.66666666667,594.66666666667,,,,,0,0,0,0,0
e4e7d32c-41d8-8ae5-4855-4a93e111daa6,2026-05-17,9,3,0,4,7,2,0,0,0,0,0,0,1034.44444444444,1.0,1330.14285714286,460.0,,1982.5,0,0,0,0,0
78ced8cc-bafa-8ffb-66f7-d4e32a37ad11,2026-05-24,3,1,0,1,2,1,0,0,0,0,0,0,445.0,14.0,661.0,1002.0,,321.0,0,0,0,0,0
c3d6e39f-3b46-5952-c652-8e39df5ab601,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
c1d785ec-e2bb-dc03-9846-c37f96ab665f,2026-05-24,3,0,0,0,0,3,0,0,0,0,0,0,59.66666666667,59.66666666667,,,,,0,0,0,0,0
24ae3621-8f12-e489-73f5-db224d1242d3,2026-05-24,8,7,0,0,7,1,3,0,0,0,0,3,289.25,8.0,330.0,330.0,,,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-05-24,99,0,0,0,0,99,0,0,0,0,0,0,525.29292929293,525.29292929293,,,,,0,0,0,0,0
bfa48893-7a21-0fa4-e2be-97a9cbbb47ca,2026-05-24,5,0,0,0,0,5,0,0,0,0,0,0,621.4,621.4,,,,,0,0,0,0,0
76d780bd-840a-d20b-98e0-d710b1e73125,2026-05-24,2,0,0,0,0,2,0,0,0,0,0,0,543.0,543.0,,,,,0,0,0,0,0
034a44d2-7805-0e84-b7d4-4dcb7f0f244d,2026-05-24,2,0,0,0,0,2,0,0,0,0,0,0,472.0,472.0,,,,,0,0,0,0,0
b807ae80-0f35-cbe4-ff72-3379c80c3a90,2026-05-24,2,0,0,0,0,2,0,0,0,0,0,0,46.0,46.0,,,,,0,0,0,0,0
343157b6-56bb-b51b-9809-7dfc3ec5bef1,2026-05-24,4,0,0,0,0,4,0,0,0,0,0,0,152.0,152.0,,,,,0,0,0,0,0
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-05-24,39,1,0,1,2,37,0,0,0,0,0,0,658.48717948718,692.94594594595,27.0,6.0,,48.0,0,0,0,0,0
1b4583bb-fc76-a13e-39bc-9566a7c4280b,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,113.0,113.0,,,,,0,0,0,0,0
65f50475-4310-c061-588a-0013c4281df5,2026-05-24,98,0,0,7,7,91,0,0,0,0,0,0,316.58163265306,336.78021978022,58.28571428571,,,58.28571428571,2,0,0,0,2
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-05-24,12,0,0,0,0,12,0,0,0,0,0,0,169.5,169.5,,,,,0,0,0,0,0
5e6e2926-6798-bb2d-e2af-43a71af2b580,2026-05-24,8,0,0,0,0,8,0,0,0,0,0,0,285.25,285.25,,,,,0,0,0,0,0
3e51e456-f420-c291-9ea0-2b09a1b4c492,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
d3cb791b-8d4c-c498-cdf1-92bee53fab43,2026-05-24,65,4,1,31,36,29,0,0,0,0,0,0,484.10769230769,583.27586206897,405.77777777778,198.25,22.0,444.96774193548,0,0,0,0,0
991b585c-00b5-ae02-6201-6cb0859a1bee,2026-05-24,1,1,0,0,1,0,0,0,0,0,0,0,9.0,,9.0,9.0,,,0,0,0,0,0
ce2d34f5-959c-32c2-14d7-cb80d1052b83,2026-05-24,35,4,1,10,15,20,0,0,0,0,0,0,982.31428571429,701.15,1361.13333333333,1168.5,4691.0,1105.0,11,0,3,1,7
5258db13-d15e-2df2-212d-24193af3e914,2026-05-24,4,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
3baf12a4-9501-a528-b314-c920811a3df0,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
9a44c704-094a-3cce-18d2-f096a8c876f0,2026-05-24,4,2,0,0,2,2,0,0,0,0,0,0,99.0,2.0,197.0,197.0,,,1,0,1,0,0
4b72fa70-506f-feb1-ddd6-fbbe3f261865,2026-05-24,15,1,0,0,1,14,0,0,0,0,0,0,752.6,789.85714285714,231.0,231.0,,,0,0,0,0,0
74ea7f1c-90a4-6c8f-b363-e531912d7422,2026-05-24,11,0,0,0,0,11,0,0,0,0,0,0,583.18181818182,583.18181818182,,,,,0,0,0,0,0
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-05-24,9,5,0,2,7,2,0,0,0,0,0,0,232.66666666667,26.0,292.28571428571,330.0,,199.0,4,0,4,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-05-24,6,1,0,0,1,5,0,0,0,0,0,0,246.0,193.2,510.0,510.0,,,0,0,0,0,0
e4e7d32c-41d8-8ae5-4855-4a93e111daa6,2026-05-24,22,3,0,6,9,13,1,1,0,0,0,0,570.63636363636,706.69230769231,375.44444444444,181.0,,473.16666666667,0,0,0,0,0
e2e9b9bf-687b-f74c-7d45-25f37498f19b,2026-05-24,32,0,0,0,0,32,0,0,0,0,0,0,816.9375,816.9375,,,,,0,0,0,0,0
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-05-24,46,3,0,1,4,42,0,0,0,0,0,0,409.32608695652,440.19047619048,88.0,102.0,,47.0,3,0,2,0,1
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-05-24,7,2,0,0,2,5,0,0,0,0,0,0,805.42857142857,949.2,448.0,448.0,,,0,0,0,0,0
563f71c5-1148-b938-3c8e-ce179379137d,2026-05-24,2,1,0,0,1,1,0,0,0,0,0,0,489.5,901.0,78.0,78.0,,,1,0,1,0,0
1ab3ddec-7259-fae5-056b-65fb99d65601,2026-05-24,14,0,0,6,6,8,0,0,0,0,0,0,337.42857142857,225.125,488.0,,,488.0,6,0,0,0,6
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-05-24,4,2,0,0,2,2,0,0,0,0,0,0,251.25,463.5,39.0,39.0,,,1,0,1,0,0
779187a7-f95a-462b-88e2-3c2affe30386,2026-05-24,1,0,0,0,0,1,0,0,0,0,0,0,901.0,901.0,,,,,0,0,0,0,0
cf990179-095f-576b-1d8d-e7811941904c,2026-05-24,11,0,0,0,0,11,0,0,0,0,0,0,277.45454545455,277.45454545455,,,,,0,0,0,0,0
d02b8615-c9b2-83e9-6872-5b8a58a38c4c,2026-05-24,6,0,0,1,1,5,0,0,0,0,0,0,828.16666666667,974.2,99.0,,,99.0,1,0,0,0,1
43323443-ae06-e4af-9452-d10113768b8c,2026-05-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
1f5f3fb5-079a-62d2-43eb-45ebe2c2ddca,2026-05-24,9,0,0,0,0,9,0,0,0,0,0,0,557.11111111111,557.11111111111,,,,,0,0,0,0,0
2e5e5060-4c1f-f82d-e28d-09f2d901c49a,2026-05-24,29,4,0,10,14,15,0,0,0,0,0,0,649.41379310345,847.53333333333,438.28571428571,698.0,,335.7,0,0,0,0,0
